IdEntidad;GÇnero;Fecha nacimiento;Localidad;Provincia;C¢digo postal;Fidelidad;Fecha entrega;Fecha matriculaci¢n;Fecha venta;Fecha apertura;Km £ltima OR;Gama;Modelo;Versi¢n;Motor;Color
13997675#1;male;;ALMAGRO;Ciudad Real;13270;FIEL;;28/06/2019;28/06/2019;22/12/2021;25817;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2019;1.8;Negro Azabache
13996367#1;male;10/02/1973;SEVILLA;Sevilla;41006;FIEL;05/06/2018;05/06/2018;09/08/2019;18/05/2022;33098;AYGO X CROSS;AYGO 5P 70 M/T X-PLAY;2017;1.0;x-blanco
13995785#1;female;02/06/1978;SEVILLA;Sevilla;41008;FIEL;09/07/2019;09/07/2019;08/08/2019;03/09/2021;8221;YARIS;YARIS 1.0 5P LUNA;2021;1.0;Rojo Classic
13995517#1;female;10/03/1988;SEVILLA;Sevilla;41012;FIEL;20/11/2019;23/11/2019;20/11/2019;04/03/2022;18529;RAV 4;RAV4 hybrid 4x2 Feel;2020;2.5;Bi-tono Blanco Perlado
13995087#1;male;;SEVILLA;Sevilla;41016;FIEL;06/07/2016;29/06/2016;29/06/2016;20/06/2022;89413;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2016;2.5;Gris Grafito
13994861#1;male;;;;;INFIEL;22/11/2011;;22/11/2011;05/08/2019;264100;RAV 4;RAV4 150D 4x4 FLEET;2011;2.2;BLANCO
13980817#1;male;04/03/1969;QUINTO;Sevilla;41089;FIEL;08/08/2019;09/08/2019;08/08/2019;03/06/2022;51690;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2019;1.8;Blanco Perlado
13980502#1;male;06/02/1963;SEVILLA;Sevilla;41006;FIEL;;29/08/2019;29/08/2019;31/05/2022;30038;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2019;1.8;Gris Diamante
13980191#1;male;01/11/1992;SEVILLA;Sevilla;41020;FIEL;23/08/2021;24/08/2021;23/08/2021;20/08/2021;5;COROLLA TOURING SPORTS;Corolla TS 125H e-CVT Active T;2021;1.8;Plata
13980031#1;male;27/09/1977;SEVILLA;Sevilla;41011;FIEL;09/04/2019;09/04/2019;20/08/2019;18/01/2022;79527;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2020;2.5;Plata Luna
13979858#1;male;16/11/1982;SEVILLA;Sevilla;41008;INFIEL;;21/05/2018;06/08/2019;;;;Verso;2018;;
13979858#1;male;16/11/1982;SEVILLA;Sevilla;41008;INFIEL;;;;07/08/2020;36940;VERSO;VERSO 130 Advance 7 Plazas;2017;1.6;Blanco Perlado
13956225#1;female;22/09/1991;SEVILLA;Sevilla;41003;FIEL;09/08/2019;12/08/2019;09/08/2019;04/07/2022;27864;YARIS;YARIS HYBRID FEEL! 5P;2021;1.5;Blanco Classic
13955410#1;male;10/07/1946;TOMARES;Sevilla;41940;FIEL;26/02/2020;26/02/2020;26/02/2020;27/10/2021;23121;RAV 4;RAV4 HYBRID 4X4 ADVANCE;2020;2.5;Gris Grafito
13955401#1;female;05/07/1957;SEVILLA;Sevilla;41005;FIEL;09/08/2019;12/08/2019;09/08/2019;11/08/2021;5236;AYGO X CROSS;AYGO 5P 70 M/T X-PLAY;2018;1.0;x-blanco
13954922#1;male;27/10/1994;Utrera;Sevilla;41710;FIEL;;30/09/2019;30/09/2019;20/10/2021;10553;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Blanco Classic
13954558#1;female;01/03/1977;SEVILLA;Sevilla;41007;INFIEL;22/08/2019;23/08/2019;22/08/2019;20/08/2019;0;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2019;1.8;Rojo Tokio
13940791#1;male;;SEVILLA;Sevilla;41005;FIEL;;27/05/2008;22/05/2008;04/04/2022;427201;LAND CRUISER;LAND CRUISER D-4D 5P VXL AT;2008;3.0;PLATA M
13940651#1;male;;;;;FIEL;12/12/2018;;31/01/2019;25/08/2021;45088;AURIS;AURIS hybrid Active;2019;1.8;Blanco Classic
13937026#1;male;14/06/1975;Utrera;Sevilla;41710;POT INFIEL;07/08/2019;09/08/2019;07/08/2019;05/04/2021;11372;COROLLA TOURING SPORTS;Corolla TS 125H e-CVT Business;2019;1.8;Rojo Emoci¢n
13936784#1;female;30/05/1981;DOS HERMANAS;Sevilla;41703;FIEL;09/02/2018;09/02/2018;09/08/2019;30/06/2022;65852;AURIS;AURIS 5P 90D M/T ACTIVE;2018;1.4 LOW;Plata
13936771#1;female;16/03/1964;SEVILLA;Sevilla;41001;FIEL;09/02/2018;09/02/2018;01/08/2019;30/05/2022;64296;AURIS;AURIS 5P 90D M/T ACTIVE;2018;1.4 LOW;Plata
13936736#1;male;;AMPUERO;Cantabria;39840;INFIEL;;;;30/07/2019;331070;N/A;N/A;1999;N/A;N/A
13935525#1;male;01/01/1985;SEVILLA;Sevilla;41007;FIEL;;31/07/2019;31/07/2019;08/09/2021;27908;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Blanco Classic
13929351#1;male;21/01/1981;HORNACHUELOS;C¢rdoba;14740;FIEL;;27/12/2019;27/12/2019;15/10/2021;38317;HILUX;HILUX 2.4 D-4D MT DC VXL;2020;2.4;Bronce Maroc
13919816#1;female;;SAN JUAN DE AZNALFARACHE;Sevilla;41920;FIEL;30/10/2017;30/10/2017;29/11/2017;13/05/2022;61517;RAV 4;RAV4 hybrid 4x2 Feel;2017;2.5;Gris Grafito
13919793#1;female;26/09/1978;SEVILLA;Sevilla;41007;FIEL;;30/09/2019;30/09/2019;08/11/2021;21163;COROLLA SEDAN;Corolla SD 125H e-CVT Feel!;2019;1.8;Plata
13918395#1;male;;FUENTES DE ANDALUC÷A;Sevilla;41420;INFIEL;;31/08/2012;31/08/2012;30/07/2019;126531;RAV 4;RAV4 2.2 ADVANCE 4X2;2012;2.2;Blanco Perlado
13918187#1;female;12/06/1972;Mairena del Alcor;Sevilla;41510;FIEL;03/11/2017;03/11/2017;08/08/2019;31/05/2022;46343;YARIS;YARIS hybrid Active;2017;1.5;Blanco Classic
13918135#1;male;;SAN JUAN DE AZNALFARACHE;Sevilla;41920;INFIEL;20/11/2009;30/10/2009;30/10/2009;05/10/2020;56505;YARIS;YARIS 1.4 D-4D 5P CONNECT CDRV;2009;1.4 High;PLATA MICA
1391637#1;female;14/08/1980;Alcal† de Guadaira;Sevilla;41500;INFIEL;;06/07/2005;06/07/2005;16/05/2018;201506;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P SOL;2004;1.4 High;Gris Mica MT
13909948#1;male;10/05/1972;ALMER÷A;Almer°a;4003;INFIEL;;28/11/2019;28/11/2019;16/09/2020;5;HILUX;HILUX 2.4 D-4D M/T DC VX;2020;2.4;Blanco Classic
13901913#1;male;17/11/1967;SEVILLA;Sevilla;41002;FIEL;08/11/2019;12/11/2019;08/11/2019;30/06/2022;18020;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Blanco Classic
13901677#1;male;06/10/1964;OSUNA;Sevilla;41640;FIEL;02/07/2015;02/07/2015;30/07/2019;05/08/2021;1;AURIS TOURING SPORTS;AURIS hybrid TS Active;2015;1.8;Pure White
13900207#1;male;;CµDIZ;C†diz;11012;INFIEL;22/05/2014;03/06/2014;03/06/2014;29/07/2019;67202;AYGO X CROSS;AYGO 70 5P CITY;2013;1.0;Blanco Nieve Classic
13899800#1;male;;SEVILLA;Sevilla;41020;FIEL;19/02/2019;21/02/2019;19/02/2019;12/05/2022;117602;RAV 4;RAV4 hybrid 4x2 Feel;2020;2.5;Bi-tono Blanco Perlado
13899488#1;male;;SEVILLA;Sevilla;41013;N/A;21/06/2018;25/06/2018;21/06/2018;12/07/2022;41613;AURIS;AURIS hybrid Feel Edition;2018;1.8;Blanco Classic
13899327#1;male;28/09/1987;GERENA;Sevilla;41860;FIEL;08/08/2019;09/08/2019;08/08/2019;07/03/2022;61471;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Gris Manhattan
13899158#1;female;;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;14/06/2013;14/06/2013;14/06/2013;09/08/2021;71823;AURIS;AURIS 5P 90D M/T ACTIVE;2013;1.4 LOW;Rojo Rub°
13898718#1;male;27/11/1960;ARAHAL;Sevilla;41600;FIEL;26/04/2018;26/04/2018;30/07/2019;08/07/2022;58454;AURIS;AURIS hybrid Active;2018;1.8;Plata
13880191#1;male;;ESPARTINAS;Sevilla;41807;INFIEL;28/06/2013;28/06/2013;13/07/2015;26/07/2019;60149;AYGO X CROSS;AYGO 70 5P LIVE;2012;1.0;Blanco Nieve Classic
13879322#1;female;16/06/1978;;;;FIEL;01/06/2015;01/06/2015;23/06/2016;20/09/2021;82872;VERSO;VERSO 115D Advance 7 Plazas;2015;1.6;Azul OcÇano
13879241#1;female;;ARAHAL;Sevilla;41600;POT INFIEL;13/12/2017;13/12/2017;29/07/2019;06/07/2021;29789;AURIS;AURIS hybrid Active;2017;1.8;Azul Marino
13878481#1;male;22/11/1979;ARACENA;Huelva;21200;FIEL;20/05/2019;20/05/2019;31/07/2019;18/05/2022;43280;RAV 4;RAV4 HYBRID 4X4 EXECUTIVE;2020;2.5;Plata Luna
1387707#1;male;;LOS PALACIOS Y VILLAFRANCA;Sevilla;41720;INFIEL;30/03/2010;29/03/2010;29/03/2010;27/03/2019;116524;LAND CRUISER;LAND CRUISER D-4D 5P VX AT;2010;3.0;Blanco Perlado
13860284#1;female;16/02/1972;SEVILLA;Sevilla;41006;POT INFIEL;15/02/2018;15/02/2018;31/07/2019;15/06/2021;50910;AURIS;AURIS 115D Active;2018;1.6;Gris Plomo
13858875#1;female;15/12/1978;GUILLENA;Sevilla;41210;FIEL;17/09/2019;19/09/2019;17/09/2019;08/11/2021;22319;COROLLA TOURING SPORTS;Corolla TS 125H e-CVT Business;2019;1.8;Blanco Classic
13844840#1;male;;Baena;C¢rdoba;14850;FIEL;;27/02/2019;27/02/2019;19/04/2022;128943;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2020;2.5;Blanco Perlado
13843698#1;male;30/07/1981;SEVILLA;Sevilla;41009;FIEL;26/09/2018;26/09/2018;23/07/2019;06/10/2021;33475;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2018;1.8;Gris Diamante
13842849#1;male;;SEVILLA;Sevilla;41018;FIEL;31/10/2018;31/10/2018;31/07/2019;09/12/2021;30732;RAV 4;RAV4 hybrid 4x4 Feel;2018;2.5;Plata Luna
13842555#1;female;27/05/1992;SEVILLA;Sevilla;41008;FIEL;;30/07/2019;30/07/2019;30/06/2022;35624;YARIS;YARIS HYBRID FEEL! 5P;2021;1.5;Blanco Glaciar
13842294#1;male;10/10/1962;SAN JOSê DE LA RINCONADA;Sevilla;41300;FIEL;04/06/2019;04/06/2019;29/07/2020;23/09/2021;14171;YARIS;YARIS 70 Live 5P;2020;1.0;Rojo Classic
13842224#1;female;13/12/1996;SEVILLA;Sevilla;41008;FIEL;;30/09/2019;30/09/2019;17/12/2021;1;YARIS;Yaris 110 Manual 5P Active;2020;1.5;Rojo Classic
13830570#1;male;;SEVILLA;Sevilla;41008;INFIEL;;01/03/2007;28/02/2007;30/07/2019;128337;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P LUNA;2006;1.4 High;PLATA MICA MT
13829719#1;female;28/07/1994;AYAMONTE;Huelva;21400;FIEL;;31/05/2019;31/05/2019;15/03/2022;34743;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Plata
13829585#1;male;;SEVILLA;Sevilla;41020;FIEL;28/06/2018;29/06/2018;29/06/2018;09/12/2021;70225;AURIS;AURIS hybrid Feel Edition;2019;1.8;Blanco Classic
1382088#1;female;;SEVILLA;Sevilla;41003;FIEL;;31/01/2006;31/01/2006;09/12/2020;128421;AVENSIS;AVENSIS 1.8 4P SOL;2003;1.8;PLATA MT
13815799#1;male;;SEVILLA;Sevilla;41001;INFIEL;15/07/2013;28/06/2013;28/06/2013;07/11/2019;338557;AURIS;AURIS 5P 120D M/T ACTIVE;2013;120D ECO;Blanco Classic
13811750#1;male;16/06/1989;Moguer;Huelva;21800;FIEL;07/08/2018;07/08/2018;02/08/2019;04/07/2022;76604;AURIS;AURIS hybrid Active;2019;1.8;Blanco Classic
13811395#1;female;14/01/1989;Mairena del Alcor;Sevilla;41510;FIEL;;30/07/2019;30/07/2019;28/12/2021;20368;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Azul Denim
13810952#1;male;;EL VIAR;Sevilla;41319;INFIEL;;25/06/2008;25/06/2008;19/07/2019;193302;RAV 4;RAV4 D-4D 2.2 SOL;2006;2.2;VERDE TUNDRA ME
13810715#1;female;12/02/1975;SEVILLA;Sevilla;41015;FIEL;30/07/2019;30/07/2019;30/07/2019;08/03/2022;36354;COROLLA TOURING SPORTS;Corolla TS 180H e-CVT Style;2019;2.0 High;Marr¢n Espresso
13810126#1;male;;SEVILLA;Sevilla;41007;FIEL;;31/01/2019;31/01/2019;31/01/2022;92247;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ACT;2019;1.8;Blanco Classic
13809483#1;male;;SEVILLA;Sevilla;41019;FIEL;;;05/12/2007;25/05/2022;313414;PRIUS;PRIUS II;2006;1.5;AZUL OCEANO METALIZADO
13807907#1;male;29/06/1962;ESTEPA;Sevilla;41560;FIEL;22/10/2019;22/10/2019;22/10/2019;05/01/2022;24774;RAV 4;RAV4 HYBRID 4X4 ADVANCE;2020;2.5;Gris Grafito
1377698#1;male;18/01/1972;SAN JOSê DE LA RINCONADA;Sevilla;41300;FIEL;04/07/2014;30/06/2014;30/06/2014;21/01/2022;68357;RAV 4;RAV4 120D 4x2 Advance;2014;120D ECO;Gris Grafito
13772262#1;female;;CµDIZ;C†diz;11007;INFIEL;;29/04/2005;29/04/2005;18/07/2019;293353;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P TERRA;2004;1.4 High;PLATA MICA MT
13772192#1;male;08/06/1956;SEVILLA;Sevilla;41020;FIEL;26/06/2018;26/06/2018;22/07/2019;29/04/2022;79129;YARIS;Yaris 110 Manual 5P Feel!;2018;1.5;Blanco Classic
13772188#1;female;06/07/1989;ROALCAO;Sevilla;41807;FIEL;30/07/2019;30/07/2019;30/07/2019;19/08/2021;29983;YARIS;Yaris 110 Manual 5P Active;2020;1.5;Blanco Classic
13771761#1;male;30/11/1992;SEVILLA;Sevilla;41010;FIEL;24/07/2019;25/07/2019;24/07/2019;30/07/2021;16690;YARIS;YARIS hybrid Active;2020;1.5;Gris Grafito
13771381#1;male;15/07/1968;SEVILLA;Sevilla;41016;FIEL;21/05/2018;21/05/2018;22/07/2019;12/05/2020;33719;VERSO;VERSO 130 Advance 7 Plazas;2017;1.6;Blanco Perlado
13770755#1;male;14/03/1937;SEVILLA;Sevilla;41012;FIEL;14/02/2018;14/02/2018;12/08/2019;14/12/2021;61334;RAV 4;RAV4 HYBRID 4X4 ADVANCE;2018;2.5;Gris Grafito
13770523#1;male;;LA PUEBLA DE CAZALLA;Sevilla;41540;INFIEL;;31/10/2007;31/10/2007;18/07/2019;179109;RAV 4;RAV4 D-4D 2.2 PREMIUM;2006;2.2 High;BEIGE METAL
13770473#1;male;05/04/1948;MAIRENA DEL ALJARAFE;Sevilla;41927;INFIEL;04/08/2015;04/08/2015;31/07/2019;21/09/2020;49899;YARIS;YARIS hybrid Active;2015;1.5;Blanco Classic
1375871#1;male;09/07/1982;SEVILLA;Sevilla;41006;FIEL;12/03/2019;12/03/2019;12/03/2019;05/11/2021;30670;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2020;2.5;Blanco Perlado
13757664#1;male;22/01/1988;SEVILLA;Sevilla;41012;FIEL;25/09/2019;26/09/2019;25/09/2019;24/09/2021;25155;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Gris Manhattan
13756894#1;female;;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;26/09/2018;26/09/2018;29/07/2019;04/02/2022;48677;YARIS;Yaris 110 Manual 5P Feel!;2018;1.5;Rojo Classic
13742983#1;female;;Utrera;Sevilla;41710;INFIEL;;28/03/2006;28/03/2006;21/06/2019;99019;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P LUNA;2006;2.0 High;AZUL OSCURO MICA MT
13738915#1;male;29/03/1976;ALAN÷S;Sevilla;41380;INFIEL;05/03/2015;05/03/2015;26/07/2019;22/07/2019;124971;RAV 4;RAV4 150D A-DRV 4x4 Executive;2015;2.2 High;Blanco Classic
13738672#1;male;;SEVILLA;Sevilla;41009;INFIEL;;30/06/2006;30/06/2006;16/07/2019;237318;VERSO;COROLLA VERSO D4D 177 7PZ SPOR;2006;2.2 High;Negro Mica
13737695#1;female;;ISLA MAYOR;Sevilla;41140;INFIEL;10/08/2006;10/08/2006;25/06/2018;11/07/2019;206611;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P SOL;2006;2.0 High;PLATA MICA MT
13737664#1;N/A;28/09/1975;SEVILLA;Sevilla;41006;FIEL;26/06/2018;26/06/2018;22/07/2019;02/09/2021;39444;PROACE VERSO;PROACE SHUTTLE 115D L1 2PL-2PT;2016;1.6 115D;Blanco Artic
13737318#1;male;30/10/1963;ALCALµ DE GUADAIRA;Sevilla;41500;INFIEL;27/04/2018;27/04/2018;25/07/2019;25/07/2019;8455;AYGO X CROSS;AYGO 5P 70 M/T X-PLAY;2017;1.0;x-plata
13736852#1;N/A;24/01/1977;TOMARES;Sevilla;41940;FIEL;28/06/2022;29/06/2022;29/06/2022;27/06/2022;0;YARIS CROSS;Yaris Cross 120H e-CVT 5P Acti;2021;1.5;Rojo Emoci¢n
13724380#1;male;09/11/1958;SEVILLA;Sevilla;41018;FIEL;18/07/2019;22/07/2019;18/07/2019;05/01/2022;70828;YARIS;Yaris 110 Manual 5P Active;2020;1.5;Blanco Classic
13724078#1;male;;Cabra;C¢rdoba;14940;INFIEL;;23/05/2006;05/09/2017;15/07/2019;179982;RAV 4;RAV4 D-4D 2.2 LUNA;2006;2.2;PLATA METALIZADA
13719019#1;male;;BUJALANCE;C¢rdoba;14650;INFIEL;;29/06/2012;29/06/2012;10/07/2019;164935;RAV 4;RAV4 150D A-DRV 4x4 Executive;2012;2.2 High;Blanco Classic
13718250#1;male;05/04/1976;SEVILLA;Sevilla;41004;INFIEL;15/07/2019;16/07/2019;15/07/2019;11/03/2020;1;LAND CRUISER;LAND CRUISER 180D GX 5P T/M;2019;2.8;Azul Medianoche
13718242#1;male;30/10/1965;SEVILLA;Sevilla;41015;FIEL;15/03/2017;15/03/2017;05/08/2019;17/03/2022;53482;YARIS;YARIS 1.0 5P LUNA;2016;1.0;Blanco Classic
13717368#1;female;25/07/1989;SEVILLA;Sevilla;41006;FIEL;17/07/2020;20/07/2020;20/07/2020;12/07/2022;7933;YARIS;YARIS 1.0 5P LUNA;2021;1.0;Gris Grafito
13711751#1;male;07/08/1980;SEVILLA;Sevilla;41006;INFIEL;26/09/2018;26/09/2018;22/07/2019;17/07/2019;14168;AURIS;AURIS hybrid Feel;2018;1.8;Bitono Gris Manhattan
13699827#1;male;21/06/1963;SEVILLA;Sevilla;41012;FIEL;09/04/2019;09/04/2019;31/07/2019;16/09/2021;31108;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2020;2.5;Rojo Tokio
13699549#1;male;;SEVILLA;Sevilla;41006;POT INFIEL;30/01/2018;30/01/2018;30/01/2018;11/05/2021;18282;PROACE;PROACE FG BUSINESS 95D L1H1;2016;1.6 90D;Blanco Artic
13698853#1;male;11/05/1969;Utrera;Sevilla;41710;FIEL;25/07/2019;29/07/2019;25/07/2019;26/11/2021;45349;YARIS;YARIS 70 Live 5P;2020;1.0;Azul NÇbula
13698804#1;N/A;18/12/1971;LORA DEL R÷O;Sevilla;41440;INFIEL;14/03/2018;14/03/2018;15/07/2019;11/12/2019;43448;AURIS TOURING SPORTS;AURIS hybrid TS Feel Edition;2018;1.8;Gris Meteoro
13697807#1;male;;SEVILLA;Sevilla;41001;INFIEL;;07/06/2006;07/06/2006;15/07/2019;113081;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P LUNA;2006;1.4 High;AZUL CLARO MICA MT
13697712#1;female;;;;;INFIEL;;30/03/2007;30/03/2007;08/07/2019;141047;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2006;2.2;Azul Claro Mica Metal
13675653#1;female;16/02/1962;SEVILLA;Sevilla;41013;FIEL;24/07/2019;29/07/2019;24/07/2019;27/07/2021;6730;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Plata
13654707#1;female;18/08/1967;SAN JOSê DE LA RINCONADA;Sevilla;41300;FIEL;;30/07/2019;30/07/2019;03/01/2022;38450;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2019;1.8;Gris Diamante
13652117#1;female;08/10/1965;SEVILLA;Sevilla;41020;FIEL;;30/10/2019;30/10/2019;15/11/2021;3820;PROACE VERSO;PROACE COMBI L0 1.5 100 6PL;2020;1.5;Blanco Arctic
13650616#1;male;12/09/1972;Paradas;Sevilla;41610;FIEL;;28/06/2019;28/06/2019;08/07/2022;40031;RAV 4;RAV4 HYBRID 4X4 ADVANCE;2020;2.5;Blanco Perlado
13648948#1;female;;SEVILLA;Sevilla;41001;INFIEL;;;;10/07/2019;136773;N/A;N/A;1996;N/A;N/A
13631952#1;male;09/01/1944;SEVILLA;Sevilla;41004;FIEL;;30/09/2019;30/09/2019;16/09/2021;12483;COROLLA SEDAN;Corolla SD 125H e-CVT Feel!;2019;1.8;Rojo Tokio
13631643#1;female;26/05/1976;ARACENA;Huelva;21200;FIEL;23/07/2019;29/07/2019;23/07/2019;10/09/2021;28632;YARIS;Yaris 110 Manual 5P Active Tec;2021;1.5;Gris Grafito
13631301#1;male;11/03/1973;DISEMINADO;Sevilla;41510;FIEL;24/07/2019;25/07/2019;24/07/2019;25/10/2021;24846;AYGO X CROSS;AYGO 5P 70 M/T X-PLAY;2018;1.0;x-rojo
13630146#1;female;;LA PUEBLA DE CAZALLA;Sevilla;41540;INFIEL;19/07/2012;12/07/2012;12/07/2012;04/07/2019;111749;AYGO X CROSS;AYGO 70 C-DRV 5P CITY;2012;1.0;Blanco Nieve Classic
13629038#1;male;01/11/1980;SEVILLA;Sevilla;41005;FIEL;24/09/2019;24/09/2019;24/09/2019;29/07/2021;16512;COROLLA TOURING SPORTS;Corolla TS 180H e-CVT Advance;2019;2.0 High;Blanco Perlado
13606875#1;female;14/05/1964;PALOMARES DEL R÷O;Sevilla;41928;FIEL;27/06/2018;27/06/2018;12/07/2019;06/05/2022;59439;YARIS;YARIS hybrid Active;2017;1.5;Rojo Tokio
13606657#1;female;15/06/1973;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;20/06/2017;20/06/2017;28/06/2019;30/06/2022;40440;AYGO X CROSS;AYGO 5P 70 A/T X-PLAY;2017;1.0;x-blanco
13606582#1;female;05/02/1961;Marchena;Sevilla;41620;FIEL;29/07/2019;30/07/2019;29/07/2019;02/06/2022;20311;YARIS;YARIS hybrid Active;2020;1.5;Blanco Classic
13605705#1;male;;SEVILLA;Sevilla;41005;INFIEL;;22/09/2006;22/09/2006;03/07/2019;165728;VERSO;COROLLA VERSO 1.8 7PZ SOL;2006;1.8;Azul Claro Mica Metal
13605283#1;male;18/05/1973;DOS HERMANAS;Sevilla;41704;POT INFIEL;18/07/2019;19/07/2019;18/07/2019;01/07/2021;22370;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Rojo Emoci¢n
13605054#1;female;;SEVILLA;Sevilla;41006;FIEL;17/11/2009;17/11/2009;17/11/2009;23/11/2020;281229;AURIS;AURIS 1.4 D4D 90 5 P ACTIVE;2009;1.4 High;Gris Mica
13604251#1;male;27/08/1975;CAMINO DE UMBRETE;Sevilla;41807;FIEL;25/11/2019;25/11/2019;25/11/2019;29/11/2021;30461;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2020;2.5;Blanco Classic
13598218#1;female;13/08/1958;BADAJOZ;Badajoz;6010;FIEL;25/07/2019;25/07/2019;25/07/2019;12/07/2022;17444;YARIS;Yaris 110 Manual 5P Active Tec;2021;1.5;Blanco Classic
13593410#1;male;;CORIA DEL R÷O;Sevilla;41100;INFIEL;01/07/2015;30/06/2015;30/06/2015;08/07/2019;37945;YARIS;YARIS 100 Active 5P;2015;1.33;Blanco Classic
13585135#1;male;17/05/1974;SEVILLA;Sevilla;41013;FIEL;;30/07/2019;30/07/2019;12/01/2022;33596;COROLLA TOURING SPORTS;Corolla TS 125H e-CVT Business;2019;1.8;Plata
13584672#1;female;23/07/1988;SEVILLA;Sevilla;41008;FIEL;23/07/2019;25/07/2019;23/07/2019;14/07/2022;1;YARIS;YARIS 1.0 5P LUNA;2021;1.0;Rojo Classic
13584648#1;male;;SEVILLA;Sevilla;41006;FIEL;27/04/2018;27/04/2018;11/07/2019;;;AYGO X CROSS;AYGO 5P 70 M/T X-PLAY;2017;1.0;x-rojo
13582287#1;male;;Benacaz¢n;Sevilla;41805;INFIEL;;19/07/2007;19/07/2007;05/07/2019;1;AURIS;"AURIS 1.4 90 5P ""AURIS""";2007;1.4 High;Plata Metal
13581842#1;female;24/03/1965;ALCALµ DE GUADAIRA;Sevilla;41500;POT INFIEL;30/07/2019;30/07/2019;30/07/2019;14/07/2021;20877;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2019;1.8;Gris Grafito
13578491#1;female;20/06/1967;SEVILLA;Sevilla;41020;FIEL;29/08/2019;29/08/2019;29/08/2019;08/09/2021;18772;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Blanco Classic
1357657#1;male;09/07/1966;Mairena del Alcor;Sevilla;41510;FIEL;06/10/2017;06/10/2017;26/03/2018;03/09/2021;47886;PROACE VERSO;PROACE COMBI 115D L1 1-2;2016;1.6 115D;Blanco Artic
1357349#1;male;;EL VENDRELL;Tarragona;43700;INFIEL;19/11/2014;18/11/2014;18/11/2014;13/02/2020;106427;YARIS;YARIS 90D City 3P;2015;1.4 High;Blanco Classic
13553868#1;female;28/09/1968;SEVILLA;Sevilla;41012;FIEL;12/07/2019;15/07/2019;12/07/2019;26/07/2021;13057;YARIS;YARIS 1.0 5P LUNA;2021;1.0;Blanco Classic
13553364#1;male;;PE•AFLOR;Sevilla;41470;INFIEL;;21/09/2007;21/09/2007;04/07/2019;134651;AVENSIS;AVENSIS 2.0 D4D 126 5P SOL;2007;2.0 High;Negro Mica
13543856#1;female;16/03/1957;SEVILLA;Sevilla;41007;FIEL;03/09/2015;03/09/2015;28/06/2019;07/03/2022;64547;YARIS;YARIS hybrid Active;2015;1.5;Blanco Classic
13543829#1;male;;SEVILLA;Sevilla;41016;INFIEL;04/12/2009;04/12/2009;26/04/2013;23/09/2019;257328;AVENSIS;AVENSIS 2.0 D4D 126 4P SOL;2009;2.0 High;Gris Oscuro Metal
13540266#1;male;04/02/1965;MOR‡N DE LA FRONTERA;Sevilla;41530;FIEL;19/07/2019;22/07/2019;19/07/2019;23/06/2022;19782;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Blanco Classic
13538707#1;male;14/03/1951;SEVILLA;Sevilla;41005;FIEL;;29/08/2019;29/08/2019;27/05/2022;66367;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2020;2.5;Blanco Classic
13538515#1;male;29/11/1973;SEVILLA;Sevilla;41020;FIEL;09/08/2019;12/08/2019;09/08/2019;10/02/2022;80551;PRIUS+;PRIUS+ Advance;2018;1.8;Blanco Classic
13538389#1;male;;Pilas;Sevilla;41840;INFIEL;;28/11/2005;13/11/2013;26/04/2019;253751;AVENSIS;AVENSIS 2.0 D4D 116 4P SOL;2003;2.0 High;PLATA MT
